date,Rainfall,T2M,RH2M,SP,WS10M,WD10M,season
2001-05-08,0.01,8.92,80.38,98.43,2.55,84.44,1
2001-05-09,0.02,7.06,85.06,98.15,5.29,92.94,1
2001-05-10,0.01,8.9,82.19,97.92,6.38,85.94,1
2001-05-11,0.0,10.28,85.25,97.92,4.34,102.44,1
2001-05-12,0.7,13.86,75.0,97.65,1.43,88.81,1
2001-05-13,0.03,12.4,81.5,96.88,4.13,86.88,1
2001-05-14,0.3,9.73,85.56,96.48,2.88,102.56,1
2001-05-15,4.51,7.56,91.62,95.9,2.04,161.62,1
2001-05-16,8.83,6.66,91.06,94.94,1.33,199.62,1
2001-05-17,4.25,8.08,89.19,95.62,4.24,186.88,1
2001-05-18,1.37,5.87,87.69,96.81,5.97,285.5,1
2001-05-19,1.79,7.01,91.31,97.49,4.95,261.0,1
2001-05-20,1.52,9.16,87.38,97.88,3.97,259.31,1
2001-05-21,0.14,10.6,83.44,97.89,2.83,236.44,1
2001-05-22,0.0,13.24,79.06,97.8,2.35,251.25,1
2001-05-23,0.01,14.27,76.5,97.89,2.11,231.31,1
2001-05-24,0.2,13.33,83.81,97.95,3.25,135.38,1
2001-05-25,4.16,12.66,89.12,97.27,5.14,174.81,1
2001-05-26,0.76,12.05,81.5,96.92,4.24,238.69,1
2001-05-27,5.64,13.04,90.81,96.72,5.88,234.94,1
2001-05-28,3.77,11.26,88.38,96.49,7.63,231.69,1
2001-05-29,2.23,10.05,85.19,96.77,8.17,264.31,1
2001-05-30,4.67,9.6,87.25,96.7,4.79,263.94,1
2001-05-31,1.73,8.71,87.0,96.97,6.41,279.56,1
2001-06-01,4.88,8.81,93.0,96.73,7.29,282.81,2
2001-06-02,0.5,6.37,77.81,97.16,7.12,329.88,2
2001-06-03,1.1,7.58,88.06,97.58,6.09,296.62,2
2001-06-04,0.87,8.58,90.25,97.33,6.42,272.81,2
2001-06-05,2.28,8.73,91.56,96.57,6.01,248.06,2
2001-06-06,1.2,6.83,83.75,95.91,3.92,281.69,2
2001-06-07,1.94,5.16,84.62,96.03,4.96,314.81,2
2001-06-08,3.45,5.43,84.44,96.45,5.02,291.06,2
2001-06-09,3.4,7.05,83.19,96.51,3.53,161.62,2
2001-06-10,0.26,7.52,78.44,97.21,3.08,310.38,2
2001-06-11,1.26,8.92,89.5,97.17,4.43,291.75,2
2001-06-12,1.34,8.97,89.5,97.19,1.65,229.62,2
2001-06-13,2.29,10.12,86.06,96.92,2.61,251.94,2
2001-06-14,2.17,7.47,91.62,96.91,5.09,90.31,2
2001-06-15,7.67,7.08,94.94,96.35,7.7,74.5,2
2001-06-16,4.88,6.65,87.25,96.54,5.88,43.69,2
2001-06-17,0.6,8.1,79.56,97.38,3.93,61.44,2
2001-06-18,0.77,8.4,85.06,97.78,3.58,152.75,2
2001-06-19,14.03,12.81,91.25,96.99,8.25,201.44,2
2001-06-20,4.39,9.46,87.94,96.55,8.78,268.88,2
2001-06-21,0.54,9.13,88.56,97.03,5.18,308.38,2
2001-06-22,0.11,11.79,82.44,97.25,2.05,156.5,2
2001-06-23,1.24,12.05,89.06,97.2,3.45,144.5,2
2001-06-24,1.96,13.37,87.25,97.34,3.38,184.56,2
2001-06-25,0.44,14.44,80.44,97.66,2.26,222.0,2
2001-06-26,10.94,13.16,92.69,97.11,4.55,83.56,2
2001-06-27,3.0,13.5,90.81,96.04,5.16,156.94,2
2001-06-28,2.16,11.44,87.94,96.22,5.17,231.81,2
2001-06-29,11.23,13.59,90.62,96.26,6.41,201.69,2
2001-06-30,5.63,12.0,89.12,96.58,7.52,244.94,2
2001-07-01,2.21,13.97,91.38,97.66,4.89,253.0,2
2001-07-02,2.5,16.85,89.88,97.8,4.56,221.06,2
2001-07-03,5.45,15.51,92.38,97.07,3.09,161.44,2
2001-07-04,9.02,16.44,90.56,96.9,1.42,53.62,2
2001-07-05,0.41,16.07,86.44,97.1,2.59,97.56,2
2001-07-06,2.02,15.3,89.94,96.83,2.95,56.56,2
2001-07-07,15.97,15.27,90.94,96.4,1.74,78.88,2
2001-07-08,11.78,14.57,90.62,96.13,3.44,320.88,2
2001-07-09,2.25,11.64,86.06,96.29,3.98,235.81,2
2001-07-10,11.05,10.48,90.31,95.09,4.43,210.31,2
2001-07-11,8.38,10.51,91.31,94.95,7.54,279.69,2
2001-07-12,6.69,9.65,90.69,95.44,5.73,299.62,2
2001-07-13,5.67,8.95,85.25,95.83,2.48,270.31,2
2001-07-14,6.33,8.31,87.62,96.18,2.06,36.94,2
2001-07-15,1.92,9.53,81.25,96.73,2.13,281.31,2
2001-07-16,1.05,9.7,83.88,97.01,2.38,109.5,2
2001-07-17,0.82,10.33,86.0,96.49,7.12,90.62,2
2001-07-18,0.64,10.02,82.06,96.41,6.53,34.94,2
2001-07-19,0.39,10.22,84.31,96.6,4.51,16.44,2
2001-07-20,3.64,9.19,88.0,96.55,2.83,120.81,2
2001-07-21,8.7,12.0,92.38,96.07,4.04,180.56,2
2001-07-22,2.69,11.95,91.12,96.51,4.53,244.81,2
2001-07-23,8.72,11.2,92.88,96.83,4.97,208.75,2
2001-07-24,0.79,11.32,83.0,96.9,4.5,242.81,2
2001-07-25,5.73,11.61,91.94,97.24,2.5,202.38,2
2001-07-26,5.83,13.72,92.31,97.2,1.99,156.06,2
2001-07-27,1.9,14.58,89.25,97.27,2.41,213.44,2
2001-07-28,1.26,14.22,91.75,97.44,3.91,242.38,2
2001-07-29,1.35,13.83,84.81,97.16,7.07,252.25,2
2001-07-30,6.13,11.05,86.81,97.35,5.06,278.44,2
2001-07-31,0.33,11.01,83.38,97.82,3.43,304.62,2
2001-08-01,6.28,11.73,95.5,97.53,3.59,222.31,2
2001-08-02,13.72,13.62,95.44,96.51,2.74,225.56,2
2001-08-03,2.24,11.19,87.19,96.12,3.97,277.06,2
2001-08-04,2.24,10.39,88.12,96.48,3.48,258.81,2
2001-08-05,3.8,10.11,89.25,96.53,4.29,267.69,2
2001-08-06,0.19,11.8,77.69,96.24,1.32,254.38,2
2001-08-07,6.31,10.22,93.44,95.75,4.8,94.69,2
2001-08-08,1.27,10.33,86.25,95.74,4.42,177.38,2
2001-08-09,1.37,9.35,86.88,96.69,4.18,315.62,2
2001-08-10,2.1,10.21,86.5,97.42,3.88,273.44,2
2001-08-11,11.98,12.69,96.5,96.75,5.6,210.5,2
2001-08-12,3.79,13.19,90.5,96.09,5.06,234.75,2
2001-08-13,10.17,14.87,93.44,95.74,6.1,239.0,2
2001-08-14,13.64,15.32,95.25,96.04,4.2,216.88,2
2001-08-15,8.86,13.56,91.38,96.34,2.27,249.62,2
2001-08-16,2.1,11.48,90.31,96.31,3.31,282.31,2
2001-08-17,1.64,11.87,86.25,96.69,2.99,239.0,2
2001-08-18,6.9,12.76,90.31,96.76,3.56,112.19,2
2001-08-19,18.72,13.26,94.38,95.55,4.27,158.56,2
2001-08-20,2.55,11.51,86.75,96.12,6.23,229.94,2
2001-08-21,8.67,12.21,94.94,96.32,8.67,183.12,2
2001-08-22,0.03,11.44,87.12,97.42,3.73,202.81,2
2001-08-23,0.25,11.83,87.62,97.27,3.02,192.19,2
2001-08-24,0.88,11.87,92.38,96.95,2.32,200.62,2
2001-08-25,1.5,12.02,91.25,96.99,2.32,236.06,2
2001-08-26,1.28,10.31,88.75,97.24,4.43,278.25,2
2001-08-27,0.26,10.14,87.56,97.69,3.8,295.12,2
2001-08-28,0.64,10.58,90.75,97.29,2.99,232.88,2
2001-08-29,7.26,11.65,94.56,96.62,3.59,203.38,2
2001-08-30,5.94,12.02,90.0,96.32,2.73,270.5,2
2001-08-31,0.49,11.19,88.0,96.79,4.38,318.5,2
2001-09-01,5.29,11.3,95.44,96.71,5.14,244.06,3
2001-09-02,2.19,11.03,92.31,96.22,6.78,269.44,3
2001-09-03,1.33,10.12,88.88,96.5,5.91,310.81,3
2001-09-04,0.34,8.88,86.75,97.22,4.54,310.81,3
2001-09-05,1.22,10.91,88.38,97.01,4.95,285.5,3
2001-09-06,1.72,9.64,93.31,96.84,7.04,279.69,3
2001-09-07,6.92,10.68,95.0,96.32,7.17,282.19,3
2001-09-08,1.34,7.53,87.0,96.94,7.52,322.06,3
2001-09-09,0.94,7.8,88.69,97.5,7.58,333.94,3
2001-09-10,1.13,8.83,92.12,97.37,4.99,313.12,3
2001-09-11,1.05,11.26,91.56,97.07,4.45,273.5,3
2001-09-12,9.74,10.02,92.0,95.7,8.23,235.06,3
2001-09-13,6.43,8.71,90.56,95.37,5.51,174.69,3
2001-09-14,2.92,8.59,93.88,96.12,5.15,281.56,3
2001-09-15,2.73,7.83,89.31,96.16,7.69,295.56,3
2001-09-16,1.26,7.64,91.56,97.32,4.99,279.81,3
2001-09-17,0.09,7.23,88.19,98.08,3.31,93.81,3
2001-09-18,0.06,8.1,89.25,97.89,2.65,48.19,3
2001-09-19,0.2,9.73,90.31,97.19,4.23,24.81,3
2001-09-20,0.36,10.36,87.75,97.26,2.3,150.38,3
2001-09-21,0.5,9.51,88.44,97.27,1.03,112.25,3
2001-09-22,0.6,9.2,90.56,97.3,1.37,97.25,3
2001-09-23,0.14,8.9,89.81,97.44,2.52,68.38,3
2001-09-24,0.56,9.45,90.88,97.5,4.69,69.81,3
2001-09-25,0.39,8.41,88.19,97.44,5.42,78.94,3
2001-09-26,2.95,7.47,96.31,96.95,4.05,85.62,3
2001-09-27,5.14,9.18,95.62,96.42,5.59,100.81,3
2001-09-28,6.9,11.73,97.0,96.12,4.7,124.56,3
2001-09-29,7.53,11.15,95.62,95.71,4.54,150.69,3
2001-09-30,23.37,11.25,96.19,94.65,7.59,160.12,3
2001-10-01,10.5,10.08,93.62,93.58,11.05,218.88,3
2001-10-02,11.4,9.94,93.06,94.05,11.95,226.12,3
2001-10-03,5.73,8.8,92.56,95.12,6.99,251.69,3
2001-10-04,5.99,9.29,94.5,95.59,4.66,213.81,3
2001-10-05,10.6,11.86,95.81,94.95,7.34,162.5,3
2001-10-06,8.68,10.37,93.06,94.49,8.05,173.0,3
2001-10-07,9.37,9.27,95.06,94.19,5.73,133.75,3
2001-10-08,5.76,8.97,92.75,93.77,3.58,230.88,3
2001-10-09,2.38,9.12,93.31,95.57,6.67,283.62,3
2001-10-10,4.58,8.66,92.0,96.47,6.85,251.25,3
2001-10-11,3.96,10.9,96.0,96.57,8.95,215.94,3
2001-10-12,4.76,11.36,95.94,96.77,5.59,230.25,3
2001-10-13,0.83,9.25,92.62,97.04,3.69,233.75,3
2001-10-14,19.13,10.37,98.12,96.32,3.06,149.81,3
2001-10-15,7.55,9.96,95.56,95.45,6.07,184.62,3
2001-10-16,6.99,8.26,96.62,96.79,6.55,166.12,3
2001-10-17,1.0,10.04,96.31,96.75,7.16,126.19,3
2001-10-18,10.49,10.3,96.94,96.1,5.38,127.94,3
2001-10-19,3.38,8.62,96.44,96.36,4.82,94.56,3
2001-10-20,13.3,10.42,97.62,95.73,5.01,122.12,3
2001-10-21,9.89,8.81,96.81,95.94,3.42,155.06,3
2001-10-22,4.07,8.73,97.06,96.29,4.79,101.31,3
2001-10-23,6.66,9.37,97.5,95.95,4.38,119.88,3
2001-10-24,2.84,8.41,96.62,96.05,4.02,194.25,3
2001-10-25,6.99,9.02,96.12,95.99,7.33,198.88,3
2001-10-26,3.36,7.8,94.81,95.33,7.43,210.31,3
2001-10-27,3.58,7.38,94.31,96.14,7.12,271.94,3
2001-10-28,1.58,6.29,96.0,97.38,5.56,263.56,3
2001-10-29,10.42,8.99,95.94,96.38,10.72,250.31,3
2001-10-30,15.33,9.19,96.12,95.18,7.99,243.19,3
2001-10-31,1.44,4.47,92.31,96.93,7.31,295.81,3
2001-11-01,1.78,7.49,97.5,98.3,6.12,243.44,3
2001-11-02,3.87,8.8,96.88,98.35,7.56,240.56,3
2001-11-03,1.67,6.06,94.44,97.91,6.48,257.69,3
2001-11-04,2.58,4.9,92.44,97.2,7.73,284.62,3
2001-11-05,9.01,4.3,97.31,96.75,6.6,248.06,3
2001-11-06,2.46,5.33,95.38,96.08,7.2,289.38,3
2001-11-07,5.87,2.99,96.25,95.51,4.42,237.62,3
2001-11-08,2.74,-0.81,90.31,96.38,8.29,287.0,3
2001-11-09,0.53,-0.13,94.56,98.03,4.16,297.06,3
2001-11-10,1.93,7.64,97.31,97.48,7.79,271.12,3
2001-11-11,2.97,7.89,96.38,97.28,6.62,271.88,3
2001-11-12,2.55,3.27,93.19,97.06,4.88,139.5,3
2001-11-13,1.04,-0.05,96.56,98.23,3.36,306.5,3
2001-11-14,0.78,3.61,98.5,98.64,2.91,226.81,3
2001-11-15,1.04,7.88,97.75,98.91,4.42,273.19,3
2001-11-16,0.26,5.78,96.38,99.29,2.31,278.88,3
2001-11-17,0.94,5.61,98.5,98.72,1.91,234.94,3
2001-11-18,3.55,5.18,98.25,97.94,1.78,204.38,3
2001-11-19,5.52,4.99,98.31,97.85,2.57,133.81,3
2001-11-20,5.06,6.48,97.06,97.24,7.06,236.19,3
2001-11-21,5.22,5.58,94.81,96.56,8.69,268.88,3
2001-11-22,0.54,0.49,90.5,97.56,5.19,328.62,3
2001-11-23,2.74,3.0,96.44,97.4,4.38,234.81,3
2001-11-24,2.56,9.01,98.0,96.86,5.63,234.31,3
2001-11-25,3.96,4.86,92.62,95.99,8.45,252.62,3
2001-11-26,1.64,1.5,98.06,96.24,4.71,227.88,3
2001-11-27,15.0,1.94,95.69,94.73,8.74,246.75,3
2001-11-28,5.43,4.0,96.94,95.79,6.34,242.19,3
2001-11-29,2.86,4.83,96.69,95.72,3.66,225.94,3
2001-11-30,15.11,7.47,98.31,94.96,5.46,178.19,3
2001-12-01,3.59,3.08,96.44,95.9,4.54,249.75,4
2001-12-02,1.16,2.11,97.38,97.2,6.26,180.38,4
2001-12-03,18.4,3.86,97.56,95.91,10.49,166.38,4
2001-12-04,2.73,3.58,96.44,95.62,5.53,257.38,4
2001-12-05,4.3,0.78,98.19,96.69,3.62,160.56,4
2001-12-06,6.18,1.13,98.31,98.0,4.05,174.94,4
2001-12-07,1.36,7.15,98.44,97.94,6.6,195.94,4
2001-12-08,1.81,7.44,97.75,98.67,4.91,208.12,4
2001-12-09,0.06,3.72,90.06,99.1,2.17,177.06,4
2001-12-10,0.08,0.1,76.5,99.29,2.17,138.38,4
2001-12-11,0.05,3.29,64.5,99.48,1.63,155.44,4
2001-12-12,0.01,4.93,70.69,99.32,1.99,59.94,4
2001-12-13,0.36,1.27,94.31,99.21,3.12,79.19,4
2001-12-14,0.83,1.04,99.56,99.5,1.68,83.56,4
2001-12-15,1.08,1.19,99.88,99.57,2.17,61.5,4
2001-12-16,0.64,0.76,98.62,99.68,2.34,57.56,4
2001-12-17,0.25,-0.49,98.75,99.66,2.44,24.69,4
2001-12-18,0.39,-0.88,98.75,99.3,2.21,250.06,4
2001-12-19,1.01,0.52,95.81,98.44,5.55,192.25,4
2001-12-20,2.37,0.55,96.12,97.96,6.3,294.88,4
2001-12-21,2.58,1.17,93.38,96.5,8.45,310.56,4
2001-12-22,0.17,-2.4,94.0,97.18,5.64,341.69,4
2001-12-23,2.5,1.32,98.62,96.52,5.68,272.06,4
2001-12-24,2.75,3.53,97.19,95.17,7.9,292.31,4
2001-12-25,0.74,-1.7,89.56,95.5,8.12,329.31,4
2001-12-26,6.2,-1.73,95.19,95.76,4.84,277.19,4
2001-12-27,6.45,0.69,97.19,94.69,4.91,189.88,4
2001-12-28,4.35,-1.83,93.5,94.71,9.62,318.0,4
2001-12-29,1.62,-3.68,97.69,95.24,4.7,296.12,4
2001-12-30,0.15,-3.9,98.88,96.68,4.04,238.38,4
2001-12-31,0.86,-2.41,99.31,98.17,3.46,290.56,4
2002-01-01,0.24,-2.69,97.5,98.4,3.66,239.19,4
2002-01-02,0.1,-4.54,93.44,97.86,4.51,137.12,4
2002-01-03,0.28,-3.46,95.62,97.66,5.66,130.0,4
2002-01-04,0.5,-2.43,95.88,97.56,4.52,143.94,4
2002-01-05,4.05,1.3,99.5,98.0,3.0,219.81,4
2002-01-06,0.76,2.1,100.0,98.26,3.42,201.62,4
2002-01-07,0.69,3.19,100.0,98.13,3.41,212.38,4
2002-01-08,1.49,3.69,99.94,98.21,2.16,209.5,4
2002-01-09,1.08,1.99,99.44,98.2,2.52,210.5,4
2002-01-10,0.61,0.73,99.12,97.87,3.25,206.0,4
2002-01-11,3.51,3.19,98.81,97.28,4.48,216.31,4
2002-01-12,1.03,4.65,98.12,96.98,6.71,184.5,4
2002-01-13,3.51,6.04,97.88,96.53,7.01,211.19,4
2002-01-14,6.73,5.44,97.38,96.22,7.38,209.38,4
2002-01-15,3.82,2.49,96.75,96.01,7.35,233.69,4
2002-01-16,4.2,5.01,98.0,96.17,5.73,227.62,4
2002-01-17,2.52,3.49,96.62,95.97,5.04,246.94,4
2002-01-18,6.09,2.21,98.25,95.65,6.53,197.25,4
2002-01-19,6.36,3.22,95.38,94.97,9.48,238.25,4
2002-01-20,16.67,5.04,95.62,94.65,10.54,239.25,4
2002-01-21,11.89,6.9,97.5,94.52,7.45,199.56,4
2002-01-22,7.24,4.33,94.81,94.05,11.95,239.38,4
2002-01-23,23.96,2.62,98.44,93.52,4.32,130.31,4
2002-01-24,2.53,-1.09,94.25,95.07,6.74,278.69,4
2002-01-25,11.62,-1.63,97.0,95.39,5.73,162.56,4
2002-01-26,6.3,2.46,99.56,93.8,4.14,238.31,4
2002-01-27,7.43,2.53,98.38,94.56,5.34,219.0,4
2002-01-28,16.69,3.31,93.56,94.29,14.8,249.88,4
2002-01-29,9.27,2.32,96.0,95.89,6.37,211.94,4
2002-01-30,6.62,3.89,97.44,95.31,5.84,212.81,4
2002-01-31,9.54,2.55,96.25,94.98,7.51,219.0,4
2002-02-01,14.64,4.12,94.44,94.04,10.43,198.88,4
2002-02-02,5.25,4.47,93.06,94.41,12.11,208.19,4
2002-02-03,13.2,1.44,97.56,94.74,5.63,188.94,4
2002-02-04,10.22,1.34,98.44,94.52,6.29,195.75,4
2002-02-05,4.28,2.82,97.81,93.69,4.45,197.19,4
2002-02-06,1.1,1.55,95.5,95.26,5.51,296.5,4
2002-02-07,9.74,3.37,94.12,95.48,9.63,231.0,4
2002-02-08,14.24,5.32,96.44,95.26,8.15,228.0,4
2002-02-09,5.11,3.11,95.62,94.34,5.62,250.06,4
2002-02-10,8.95,3.02,97.94,94.61,4.7,238.81,4
2002-02-11,13.43,5.56,94.81,93.75,10.68,238.38,4
2002-02-12,15.41,3.4,96.12,95.12,5.98,188.88,4
2002-02-13,0.27,-0.1,92.56,97.7,3.74,28.62,4
2002-02-14,1.71,0.55,96.69,98.27,5.41,227.62,4
2002-02-15,0.47,2.8,97.5,98.44,3.6,257.62,4
2002-02-16,2.12,4.65,96.31,97.76,8.72,234.0,4
2002-02-17,4.44,3.19,94.88,96.84,5.36,263.94,4
2002-02-18,6.6,1.62,94.75,96.51,8.99,273.0,4
2002-02-19,12.92,1.73,94.44,95.7,6.87,259.88,4
2002-02-20,3.73,-0.08,94.12,95.05,8.38,250.25,4
2002-02-21,11.94,2.14,97.44,95.6,8.66,240.81,4
2002-02-22,5.57,0.14,89.44,94.04,13.69,275.44,4
2002-02-23,2.94,-1.86,88.94,94.65,8.83,294.19,4
2002-02-24,1.41,-1.63,95.94,95.61,2.13,231.5,4
2002-02-25,18.24,0.94,97.56,93.91,7.15,177.0,4
2002-02-26,10.02,1.23,97.94,93.0,4.73,220.94,4
2002-02-27,3.8,0.36,94.62,93.31,7.83,184.81,4
2002-02-28,0.81,-0.73,92.0,94.83,6.34,28.12,4
2002-03-01,0.26,-0.86,92.88,96.96,4.59,147.5,1
2002-03-02,1.9,1.62,96.81,96.81,4.62,288.06,1
2002-03-03,2.64,4.45,97.94,96.57,7.32,264.62,1
2002-03-04,2.95,3.54,95.81,96.36,8.22,254.5,1
2002-03-05,7.52,3.16,95.94,95.59,11.11,245.81,1
2002-03-06,10.11,5.13,94.81,94.44,13.02,267.75,1
2002-03-07,2.39,3.05,90.25,96.26,9.63,272.94,1
2002-03-08,8.72,4.58,95.81,96.18,9.6,239.38,1
2002-03-09,1.92,0.38,91.81,95.59,6.18,262.06,1
2002-03-10,15.02,0.82,90.88,94.56,9.66,200.38,1
2002-03-11,3.85,1.88,91.25,95.06,12.5,228.38,1
2002-03-12,1.78,0.5,91.56,96.83,3.62,324.5,1
2002-03-13,0.24,0.51,91.0,97.51,2.17,244.38,1
2002-03-14,0.91,0.93,93.31,97.31,6.55,97.69,1
2002-03-15,3.88,0.83,92.12,96.61,11.14,100.38,1
2002-03-16,5.45,3.65,97.5,95.86,5.77,148.56,1
2002-03-17,2.4,5.56,94.44,95.53,4.26,135.25,1
2002-03-18,2.61,5.15,92.44,94.74,2.98,219.62,1
2002-03-19,2.57,1.08,90.44,95.3,2.66,90.0,1
2002-03-20,7.01,2.07,90.44,96.07,2.43,119.81,1
2002-03-21,7.7,3.05,96.5,96.61,1.6,214.44,1
2002-03-22,1.08,5.13,92.62,97.73,2.44,232.62,1
2002-03-23,0.33,4.44,95.94,98.2,6.09,136.44,1
2002-03-24,2.37,6.18,98.06,97.93,5.11,192.94,1
2002-03-25,0.92,4.09,92.88,97.9,4.95,263.0,1
2002-03-26,0.11,2.07,90.69,98.2,4.84,221.06,1
2002-03-27,0.23,4.97,93.69,97.79,7.15,204.69,1
2002-03-28,0.23,5.05,93.19,97.69,5.24,211.56,1
2002-03-29,0.16,4.89,86.69,97.42,1.85,159.69,1
2002-03-30,2.24,3.8,93.06,96.67,4.72,193.19,1
2002-03-31,4.94,6.87,96.88,95.88,5.27,190.69,1
2002-04-01,4.3,5.55,92.69,95.83,5.83,217.88,1
2002-04-02,2.33,4.78,92.0,96.2,6.15,133.81,1
2002-04-03,3.54,8.32,94.69,96.11,5.18,138.5,1
2002-04-04,0.27,7.09,86.75,96.61,2.61,190.06,1
2002-04-05,0.14,3.86,88.38,96.82,9.02,99.62,1
2002-04-06,0.1,3.68,84.88,97.76,5.2,105.62,1
2002-04-07,0.06,5.42,81.12,97.9,1.77,173.88,1
2002-04-08,0.49,5.37,90.56,97.88,2.06,203.75,1
2002-04-09,1.14,6.27,87.56,98.05,1.37,188.25,1
2002-04-10,0.99,5.37,92.38,97.79,2.49,190.12,1
2002-04-11,4.85,4.48,93.56,96.81,2.87,228.75,1
2002-04-12,0.21,3.36,82.69,96.83,3.67,158.56,1
2002-04-13,0.72,3.9,85.94,96.64,1.85,213.19,1
2002-04-14,4.59,3.31,89.69,96.51,3.33,284.69,1
2002-04-15,0.21,3.23,79.56,96.97,2.47,168.19,1
2002-04-16,0.54,4.73,88.19,96.8,5.08,152.06,1
2002-04-17,1.31,6.29,89.0,96.56,5.69,128.88,1
2002-04-18,1.38,5.66,91.0,96.64,4.26,97.31,1
2002-04-19,0.7,6.25,87.81,97.33,2.15,167.44,1
2002-04-20,5.64,6.84,95.12,97.63,6.33,169.88,1
2002-04-21,13.68,9.06,96.19,97.44,7.97,188.5,1
2002-04-22,6.65,8.7,94.19,97.27,9.38,239.88,1
2002-04-23,0.73,9.32,90.44,97.91,7.45,250.06,1
2002-04-24,2.22,8.55,92.69,97.46,6.48,217.0,1
2002-04-25,3.08,6.62,85.81,96.97,6.91,243.12,1
2002-04-26,7.46,4.02,88.94,95.02,9.19,268.31,1
2002-04-27,2.26,2.98,86.5,95.31,5.07,237.44,1
2002-04-28,9.47,2.94,91.94,93.75,5.94,191.69,1
2002-04-29,10.78,3.3,89.69,94.21,8.61,281.69,1
2002-04-30,5.14,2.85,90.62,94.3,2.8,178.81,1
2002-05-01,0.74,4.43,86.31,94.96,3.01,306.06,1
2002-05-02,2.47,4.96,88.94,96.26,3.59,301.88,1
2002-05-03,0.8,5.27,83.06,97.29,2.27,193.62,1
2002-05-04,0.84,6.48,85.88,97.7,2.35,137.19,1
2002-05-05,0.04,8.24,80.5,98.11,2.05,90.31,1
2002-05-06,0.01,7.76,77.19,98.31,2.77,76.5,1
2002-05-07,5.92,9.56,89.56,98.03,2.93,74.25,1
2002-05-08,0.2,8.97,83.94,97.72,4.43,76.19,1
2002-05-09,0.49,8.05,86.19,97.23,4.71,77.88,1
2002-05-10,3.82,9.92,89.75,96.37,2.8,162.5,1
2002-05-11,0.23,6.25,82.62,96.47,5.45,289.56,1
2002-05-12,0.36,6.37,81.0,96.55,2.76,213.75,1
2002-05-13,14.21,8.72,94.12,95.43,6.28,134.38,1
2002-05-14,6.53,7.62,91.81,95.2,8.57,204.44,1
2002-05-15,3.5,8.3,91.25,96.65,5.25,233.69,1
2002-05-16,1.02,11.9,90.31,97.07,3.23,188.69,1
2002-05-17,0.5,8.08,93.94,97.04,8.35,89.81,1
2002-05-18,5.92,6.12,93.75,96.55,6.32,106.44,1
2002-05-19,5.68,8.73,94.19,96.15,5.19,182.31,1
2002-05-20,12.82,9.63,94.81,95.54,8.08,152.5,1
2002-05-21,4.44,9.65,85.25,94.9,5.74,154.38,1
2002-05-22,15.77,10.87,87.62,94.1,8.29,147.31,1
2002-05-23,7.79,9.44,89.75,94.77,7.05,184.88,1
2002-05-24,17.14,7.98,91.69,94.07,7.49,170.69,1
2002-05-25,8.22,7.89,90.69,94.64,7.11,214.12,1
2002-05-26,6.83,8.31,90.12,95.23,4.48,107.88,1
2002-05-27,4.71,8.1,87.5,95.35,3.25,123.44,1
2002-05-28,5.51,8.94,90.19,95.42,6.01,123.94,1
2002-05-29,5.42,8.13,91.25,95.6,4.95,197.31,1
2002-05-30,6.29,7.62,88.69,96.46,5.43,225.75,1
2002-05-31,2.68,8.58,84.69,97.36,5.23,245.12,1
2002-06-01,3.16,11.19,88.0,97.42,5.5,188.44,2
2002-06-02,12.92,11.7,92.06,96.7,5.03,169.06,2
2002-06-03,3.88,9.1,84.31,95.74,3.87,223.06,2
2002-06-04,7.94,8.19,88.69,95.51,5.13,154.06,2
2002-06-05,3.1,10.33,88.0,96.0,5.72,60.81,2
2002-06-06,0.15,13.76,88.81,96.15,6.15,72.75,2
2002-06-07,4.13,12.89,91.12,96.06,7.98,85.19,2
2002-06-08,7.69,12.65,92.19,95.9,5.37,116.5,2
2002-06-09,15.93,10.13,93.62,95.25,5.42,139.75,2
2002-06-10,9.56,8.64,90.69,95.04,5.93,167.81,2
2002-06-11,5.26,8.25,90.75,95.82,5.15,228.5,2
2002-06-12,7.38,7.3,91.31,96.06,4.41,211.88,2
2002-06-13,4.35,9.6,87.94,96.16,4.64,253.38,2
2002-06-14,16.44,9.87,95.56,95.99,4.41,180.75,2
2002-06-15,4.66,11.27,90.81,95.98,4.37,226.56,2
2002-06-16,9.88,11.44,90.81,96.1,5.11,178.75,2
2002-06-17,3.43,12.6,86.38,95.86,10.09,199.75,2
2002-06-18,3.47,10.98,86.88,96.25,8.87,219.94,2
2002-06-19,2.6,9.97,87.12,96.98,7.33,238.94,2
2002-06-20,4.42,10.05,89.25,97.22,2.2,197.81,2
2002-06-21,5.76,10.8,91.62,96.74,4.78,180.12,2
2002-06-22,8.1,10.77,89.06,96.33,5.64,230.0,2
2002-06-23,3.36,9.66,89.5,96.86,6.72,264.25,2
2002-06-24,3.63,9.22,91.31,97.42,5.91,254.44,2
2002-06-25,0.77,9.5,91.56,97.59,7.54,256.94,2
2002-06-26,4.63,9.49,89.12,96.9,8.27,271.5,2
2002-06-27,1.37,8.96,84.25,97.19,8.09,316.69,2
2002-06-28,0.39,8.76,84.31,97.53,6.23,305.12,2
2002-06-29,3.86,10.6,94.75,96.96,6.05,272.69,2
2002-06-30,10.06,9.53,92.75,95.92,5.67,245.62,2
2002-07-01,4.33,7.89,92.0,94.68,3.89,255.31,2
2002-07-02,1.38,10.18,83.56,94.55,2.03,272.94,2
2002-07-03,3.22,10.94,86.19,95.49,3.66,184.5,2
